id,modulo,rota,stub,uc,rf,prioridade,tipo,titulo_pt,titulo_en,passos_pt,passos_en,criterio_pt,criterio_en,status,verificado,execucao,falha,testado_por,data_teste,devolucoes,ultima_devolucao,referencia,observacoes
QA-LIX-01,news-lixeira,/:tenant/administracao/lixeira,features/administracao/lixeira/lixeira-page.component.ts,,,media,funcional,Lixeira lista os excluídos por tipo,Recycle bin lists deleted records by type,,,"Pautas, matérias, laudas, espelhos e blocos aparecem separados por tipo","Assignments, stories, scripts, rundowns and blocks appear separated by type",nao_testado,nao,,,,,0,,,
QA-LIX-02,news-lixeira,/:tenant/administracao/lixeira,features/administracao/lixeira/lixeira-page.component.ts,,,media,interface,Pré-visualizar o item antes de restaurar,Preview the item before restoring,,,A prévia mostra conteúdo suficiente para identificar o registro certo,The preview shows enough content to identify the right record,nao_testado,nao,,,,,0,,,
QA-LIX-03,news-lixeira,/:tenant/administracao/lixeira,core/services/lixeira.service.ts,,,alta,funcional,Restaurar item excluído por engano,Restore an item deleted by mistake,,,"O item volta ao estado anterior, com vínculos e histórico preservados","The item returns to its previous state, with links and history preserved",nao_testado,nao,,,,,0,,,
QA-LIX-04,news-lixeira,/:tenant/administracao/lixeira,core/services/lixeira-purga.factory.ts,,,media,funcional,Purga automática pelo prazo de retenção,Automatic purge by the retention window,,,Passado o prazo o item deixa de ser recuperável e sai da lixeira,Past the window the item stops being recoverable and leaves the bin,nao_testado,nao,,,,,0,,,
QA-LIX-05,news-lixeira,/:tenant/administracao/lixeira,core/services/permissoes.helper.ts,,,alta,permissao,Acesso à lixeira restrito ao perfil autorizado,Recycle bin access restricted to the authorized role,,,Usuário sem permissão não vê o item de menu nem acessa pela URL,A user without permission neither sees the menu item nor reaches it by URL,nao_testado,nao,,,,,0,,,
QA-ALE-01,news-alertas,/:tenant,core/shell/sino-notificacoes.component.ts,,,media,interface,Sino de notificações com contador de não lidos,Notification bell with unread counter,,,O contador sobe ao chegar alerta e zera ao marcar tudo como lido,The counter goes up when an alert arrives and resets when everything is marked read,nao_testado,nao,,,,,0,,,
QA-ALE-02,news-alertas,/:tenant,core/shell/alertas-drawer.component.ts,,,media,funcional,"Painel de alertas: ler, marcar como lido e limpar","Alerts panel: read, mark as read and clear",,,Cada alerta leva à tela de origem e o estado de lido persiste,Each alert leads to its source screen and the read state persists,nao_testado,nao,,,,,0,,,
QA-ALE-03,news-alertas,/:tenant,core/shell/alertas-toast-container.component.ts,,,media,funcional,Aviso imediato de lauda devolvida e de espelho aprovado,Immediate alert for a returned script and an approved rundown,,,"O aviso aparece na tela do destinatário certo, sem recarregar a página","The alert appears on the right recipient's screen, without reloading the page",nao_testado,nao,,,,,0,,,
QA-ALE-04,news-alertas,/:tenant,core/shell/app-sla-badge.component.ts,,,baixa,interface,Selo de prazo nas listas sinaliza o que está atrasado,Deadline badge on lists flags what is overdue,,,O selo muda de cor conforme o prazo e some quando o item é concluído,The badge changes color as the deadline approaches and disappears when the item is done,nao_testado,nao,,,,,0,,,
QA-TRV-01,news-transversal,/:tenant,core/services/transloco-loader.ts,,,alta,interface,"Todas as telas traduzidas em pt-BR, en-US e es-ES","Every screen translated into pt-BR, en-US and es-ES",,,"Trocar o idioma cobre menus, botões, mensagens, tabelas e diálogos","Switching the language covers menus, buttons, messages, tables and dialogs",nao_testado,nao,,,,,0,,,
QA-TRV-02,news-transversal,/:tenant,core/services/transloco-loader.ts,,,alta,interface,Nenhum texto fixo no código escapa da tradução,No hardcoded text escapes translation,,,Percorrendo o ciclo inteiro em outro idioma não sobra palavra em português,Going through the whole cycle in another language leaves no Portuguese word behind,nao_testado,nao,,,,,0,,,
QA-TRV-03,news-transversal,/:tenant,core/shell/user-preferences.service.ts,,,alta,interface,Tema claro e tema escuro corretos em todas as telas,Correct light and dark themes on every screen,,,"Nenhum texto ilegível, nenhuma área branca estourando e nenhum ícone sumido","No unreadable text, no blown-out white area and no missing icon",nao_testado,nao,,,,,0,,,
QA-TRV-04,news-transversal,/:tenant,core/state/list-preferences.state.ts,,,media,funcional,"Listas abrem ordenadas pela data de criação, da mais recente para a mais antiga","Lists open sorted by creation date, newest first",,,"O padrão vale para pautas, matérias, laudas, espelhos e a trilha","The default applies to assignments, stories, scripts, rundowns and the trail",nao_testado,nao,,,,,0,,,
QA-TRV-05,news-transversal,/:tenant,core/state/list-preferences.state.ts,,,media,funcional,Busca textual ignora acento e caixa em todas as listas,Text search ignores accents and case on every list,,,Buscar sem acento encontra o registro escrito com acento,Searching without accents finds the record written with accents,nao_testado,nao,,,,,0,,,
QA-TRV-06,news-transversal,/:tenant,core/state/list-preferences.state.ts,,,media,funcional,"Paginação padrão de 25 itens com opções de 10, 25, 50 e 100","Default pagination of 25 items with 10, 25, 50 and 100 options",,,A escolha de itens por página vale para a lista e volta no próximo acesso,The items-per-page choice applies to the list and returns on the next visit,nao_testado,nao,,,,,0,,,
QA-TRV-07,news-transversal,/:tenant,core/state/list-preferences.state.ts,,,media,funcional,"Filtros, ordenação e página guardados por usuário, emissora e tela","Filters, sorting and page kept per user, station and screen",,,Voltar à lista devolve exatamente o recorte que o usuário deixou,Returning to the list restores exactly the view the user left,nao_testado,nao,,,,,0,,,
QA-TRV-08,news-transversal,/:tenant,core/services/permissoes.helper.ts,,,alta,permissao,Cada papel vê e faz exatamente o que a emissora definiu,Each role sees and does exactly what the station defined,,,Ação sem permissão não aparece na tela e é recusada se chamada pela API,An action without permission does not appear on screen and is refused if called via API,nao_testado,nao,,,,,0,,,
QA-TRV-09,news-transversal,/:tenant,core/state/tenant-context.state.ts,,,alta,dados,Isolamento entre emissoras: nenhum dado vaza de uma para outra,Isolation between stations: no data leaks from one to another,,,Registro criado em uma emissora não aparece em nenhuma lista de outra,A record created in one station appears in no list of another,nao_testado,nao,,,,,0,,,
QA-TRV-10,news-transversal,/:tenant,core/directives,,,media,interface,Aviso ao sair de tela com alterações não salvas,Warning when leaving a screen with unsaved changes,,,"O aviso aparece em pauta, matéria, lauda e espelho, e permite cancelar a saída","The warning appears on assignment, story, script and rundown, and allows cancelling the exit",nao_testado,nao,,,,,0,,,
QA-TRV-11,news-transversal,/:tenant,shared/dialogs/confirmar-acao,,,media,interface,"Toda confirmação usa o diálogo do produto, traduzido","Every confirmation uses the product dialog, translated",,,Não aparece nenhuma caixa crua do navegador em nenhuma ação,No raw browser box appears on any action,nao_testado,nao,,,,,0,,,
QA-TRV-12,news-transversal,/:tenant,core/services/breakpoint.service.ts,,,media,interface,Uso em celular e tablet sem quebra de layout,Phone and tablet use with no layout break,,,"Pauta, matéria, lauda e espelho continuam legíveis e operáveis na tela pequena","Assignment, story, script and rundown stay legible and operable on a small screen",nao_testado,nao,,,,,0,,,
QA-TRV-13,news-transversal,/:tenant,core/services/cross-window-state-sync.service.ts,,,media,funcional,Duas abas do mesmo usuário permanecem coerentes,Two tabs of the same user stay consistent,,,Alteração feita em uma aba aparece na outra sem recarregar,A change made in one tab appears in the other without reloading,nao_testado,nao,,,,,0,,,
QA-TRV-14,news-transversal,/:tenant,,,,alta,funcional,Nenhuma ação visível na tela fica sem efeito real,No action visible on screen is left without a real effect,,,"Percorrendo as telas, todo botão e todo menu produz resultado gravado","Going through the screens, every button and every menu produces a saved result",nao_testado,nao,,,,,0,,,
QA-TRV-15,news-transversal,/:tenant,,,,media,funcional,Ciclo completo de ponta a ponta em uma única passada,Full end-to-end cycle in a single pass,,,"Pauta, apuração, matéria, lauda, edição, espelho e apresentação sem sair do sistema","Assignment, newsgathering, story, script, copy editing, rundown and presentation without leaving the system",nao_testado,nao,,,,,0,,,
